feature,label,boundary
./dataset/breakfast/features/P04_cam01_P04_cereals.npy,./dataset/breakfast/gt_arr/P04_cam01_P04_cereals.npy,./dataset/breakfast/gt_boundary_arr/P04_cam01_P04_cereals.npy
./dataset/breakfast/features/P04_cam01_P04_friedegg.npy,./dataset/breakfast/gt_arr/P04_cam01_P04_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P04_cam01_P04_friedegg.npy
./dataset/breakfast/features/P04_cam01_P04_milk.npy,./dataset/breakfast/gt_arr/P04_cam01_P04_milk.npy,./dataset/breakfast/gt_boundary_arr/P04_cam01_P04_milk.npy
./dataset/breakfast/features/P04_cam01_P04_sandwich.npy,./dataset/breakfast/gt_arr/P04_cam01_P04_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P04_cam01_P04_sandwich.npy
./dataset/breakfast/features/P04_cam01_P04_scrambledegg.npy,./dataset/breakfast/gt_arr/P04_cam01_P04_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P04_cam01_P04_scrambledegg.npy
./dataset/breakfast/features/P04_cam01_P04_tea.npy,./dataset/breakfast/gt_arr/P04_cam01_P04_tea.npy,./dataset/breakfast/gt_boundary_arr/P04_cam01_P04_tea.npy
./dataset/breakfast/features/P04_stereo01_P04_cereals.npy,./dataset/breakfast/gt_arr/P04_stereo01_P04_cereals.npy,./dataset/breakfast/gt_boundary_arr/P04_stereo01_P04_cereals.npy
./dataset/breakfast/features/P04_stereo01_P04_friedegg.npy,./dataset/breakfast/gt_arr/P04_stereo01_P04_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P04_stereo01_P04_friedegg.npy
./dataset/breakfast/features/P04_stereo01_P04_milk.npy,./dataset/breakfast/gt_arr/P04_stereo01_P04_milk.npy,./dataset/breakfast/gt_boundary_arr/P04_stereo01_P04_milk.npy
./dataset/breakfast/features/P04_stereo01_P04_pancake.npy,./dataset/breakfast/gt_arr/P04_stereo01_P04_pancake.npy,./dataset/breakfast/gt_boundary_arr/P04_stereo01_P04_pancake.npy
./dataset/breakfast/features/P04_stereo01_P04_sandwich.npy,./dataset/breakfast/gt_arr/P04_stereo01_P04_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P04_stereo01_P04_sandwich.npy
./dataset/breakfast/features/P04_stereo01_P04_scrambledegg.npy,./dataset/breakfast/gt_arr/P04_stereo01_P04_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P04_stereo01_P04_scrambledegg.npy
./dataset/breakfast/features/P04_webcam01_P04_cereals.npy,./dataset/breakfast/gt_arr/P04_webcam01_P04_cereals.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam01_P04_cereals.npy
./dataset/breakfast/features/P04_webcam01_P04_friedegg.npy,./dataset/breakfast/gt_arr/P04_webcam01_P04_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam01_P04_friedegg.npy
./dataset/breakfast/features/P04_webcam01_P04_milk.npy,./dataset/breakfast/gt_arr/P04_webcam01_P04_milk.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam01_P04_milk.npy
./dataset/breakfast/features/P04_webcam01_P04_pancake.npy,./dataset/breakfast/gt_arr/P04_webcam01_P04_pancake.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam01_P04_pancake.npy
./dataset/breakfast/features/P04_webcam01_P04_salat.npy,./dataset/breakfast/gt_arr/P04_webcam01_P04_salat.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam01_P04_salat.npy
./dataset/breakfast/features/P04_webcam01_P04_sandwich.npy,./dataset/breakfast/gt_arr/P04_webcam01_P04_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam01_P04_sandwich.npy
./dataset/breakfast/features/P04_webcam01_P04_scrambledegg.npy,./dataset/breakfast/gt_arr/P04_webcam01_P04_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam01_P04_scrambledegg.npy
./dataset/breakfast/features/P04_webcam01_P04_tea.npy,./dataset/breakfast/gt_arr/P04_webcam01_P04_tea.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam01_P04_tea.npy
./dataset/breakfast/features/P04_webcam02_P04_cereals.npy,./dataset/breakfast/gt_arr/P04_webcam02_P04_cereals.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam02_P04_cereals.npy
./dataset/breakfast/features/P04_webcam02_P04_milk.npy,./dataset/breakfast/gt_arr/P04_webcam02_P04_milk.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam02_P04_milk.npy
./dataset/breakfast/features/P04_webcam02_P04_pancake.npy,./dataset/breakfast/gt_arr/P04_webcam02_P04_pancake.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam02_P04_pancake.npy
./dataset/breakfast/features/P04_webcam02_P04_salat.npy,./dataset/breakfast/gt_arr/P04_webcam02_P04_salat.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam02_P04_salat.npy
./dataset/breakfast/features/P04_webcam02_P04_sandwich.npy,./dataset/breakfast/gt_arr/P04_webcam02_P04_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam02_P04_sandwich.npy
./dataset/breakfast/features/P04_webcam02_P04_scrambledegg.npy,./dataset/breakfast/gt_arr/P04_webcam02_P04_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam02_P04_scrambledegg.npy
./dataset/breakfast/features/P04_webcam02_P04_tea.npy,./dataset/breakfast/gt_arr/P04_webcam02_P04_tea.npy,./dataset/breakfast/gt_boundary_arr/P04_webcam02_P04_tea.npy
./dataset/breakfast/features/P05_cam01_P05_cereals.npy,./dataset/breakfast/gt_arr/P05_cam01_P05_cereals.npy,./dataset/breakfast/gt_boundary_arr/P05_cam01_P05_cereals.npy
./dataset/breakfast/features/P05_cam01_P05_coffee.npy,./dataset/breakfast/gt_arr/P05_cam01_P05_coffee.npy,./dataset/breakfast/gt_boundary_arr/P05_cam01_P05_coffee.npy
./dataset/breakfast/features/P05_cam01_P05_friedegg.npy,./dataset/breakfast/gt_arr/P05_cam01_P05_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P05_cam01_P05_friedegg.npy
./dataset/breakfast/features/P05_cam01_P05_pancake.npy,./dataset/breakfast/gt_arr/P05_cam01_P05_pancake.npy,./dataset/breakfast/gt_boundary_arr/P05_cam01_P05_pancake.npy
./dataset/breakfast/features/P05_cam01_P05_salat.npy,./dataset/breakfast/gt_arr/P05_cam01_P05_salat.npy,./dataset/breakfast/gt_boundary_arr/P05_cam01_P05_salat.npy
./dataset/breakfast/features/P05_cam01_P05_sandwich.npy,./dataset/breakfast/gt_arr/P05_cam01_P05_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P05_cam01_P05_sandwich.npy
./dataset/breakfast/features/P05_cam01_P05_scrambledegg.npy,./dataset/breakfast/gt_arr/P05_cam01_P05_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P05_cam01_P05_scrambledegg.npy
./dataset/breakfast/features/P05_cam01_P05_tea.npy,./dataset/breakfast/gt_arr/P05_cam01_P05_tea.npy,./dataset/breakfast/gt_boundary_arr/P05_cam01_P05_tea.npy
./dataset/breakfast/features/P05_stereo01_P05_juice.npy,./dataset/breakfast/gt_arr/P05_stereo01_P05_juice.npy,./dataset/breakfast/gt_boundary_arr/P05_stereo01_P05_juice.npy
./dataset/breakfast/features/P05_stereo01_P05_milk.npy,./dataset/breakfast/gt_arr/P05_stereo01_P05_milk.npy,./dataset/breakfast/gt_boundary_arr/P05_stereo01_P05_milk.npy
./dataset/breakfast/features/P06_cam01_P06_cereals.npy,./dataset/breakfast/gt_arr/P06_cam01_P06_cereals.npy,./dataset/breakfast/gt_boundary_arr/P06_cam01_P06_cereals.npy
./dataset/breakfast/features/P06_cam01_P06_coffee.npy,./dataset/breakfast/gt_arr/P06_cam01_P06_coffee.npy,./dataset/breakfast/gt_boundary_arr/P06_cam01_P06_coffee.npy
./dataset/breakfast/features/P06_cam01_P06_juice.npy,./dataset/breakfast/gt_arr/P06_cam01_P06_juice.npy,./dataset/breakfast/gt_boundary_arr/P06_cam01_P06_juice.npy
./dataset/breakfast/features/P06_cam01_P06_milk.npy,./dataset/breakfast/gt_arr/P06_cam01_P06_milk.npy,./dataset/breakfast/gt_boundary_arr/P06_cam01_P06_milk.npy
./dataset/breakfast/features/P06_cam01_P06_pancake.npy,./dataset/breakfast/gt_arr/P06_cam01_P06_pancake.npy,./dataset/breakfast/gt_boundary_arr/P06_cam01_P06_pancake.npy
./dataset/breakfast/features/P06_cam01_P06_salat.npy,./dataset/breakfast/gt_arr/P06_cam01_P06_salat.npy,./dataset/breakfast/gt_boundary_arr/P06_cam01_P06_salat.npy
./dataset/breakfast/features/P06_cam01_P06_sandwich.npy,./dataset/breakfast/gt_arr/P06_cam01_P06_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P06_cam01_P06_sandwich.npy
./dataset/breakfast/features/P06_cam01_P06_scrambledegg.npy,./dataset/breakfast/gt_arr/P06_cam01_P06_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P06_cam01_P06_scrambledegg.npy
./dataset/breakfast/features/P06_cam01_P06_tea.npy,./dataset/breakfast/gt_arr/P06_cam01_P06_tea.npy,./dataset/breakfast/gt_boundary_arr/P06_cam01_P06_tea.npy
./dataset/breakfast/features/P06_stereo01_P06_scrambledegg.npy,./dataset/breakfast/gt_arr/P06_stereo01_P06_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P06_stereo01_P06_scrambledegg.npy
./dataset/breakfast/features/P07_cam01_P07_milk.npy,./dataset/breakfast/gt_arr/P07_cam01_P07_milk.npy,./dataset/breakfast/gt_boundary_arr/P07_cam01_P07_milk.npy
./dataset/breakfast/features/P07_cam01_P07_scrambledegg.npy,./dataset/breakfast/gt_arr/P07_cam01_P07_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P07_cam01_P07_scrambledegg.npy
./dataset/breakfast/features/P07_stereo01_P07_friedegg.npy,./dataset/breakfast/gt_arr/P07_stereo01_P07_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P07_stereo01_P07_friedegg.npy
./dataset/breakfast/features/P07_stereo01_P07_juice.npy,./dataset/breakfast/gt_arr/P07_stereo01_P07_juice.npy,./dataset/breakfast/gt_boundary_arr/P07_stereo01_P07_juice.npy
./dataset/breakfast/features/P07_stereo01_P07_milk.npy,./dataset/breakfast/gt_arr/P07_stereo01_P07_milk.npy,./dataset/breakfast/gt_boundary_arr/P07_stereo01_P07_milk.npy
./dataset/breakfast/features/P07_stereo01_P07_sandwich.npy,./dataset/breakfast/gt_arr/P07_stereo01_P07_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P07_stereo01_P07_sandwich.npy
./dataset/breakfast/features/P07_stereo01_P07_scrambledegg.npy,./dataset/breakfast/gt_arr/P07_stereo01_P07_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P07_stereo01_P07_scrambledegg.npy
./dataset/breakfast/features/P07_stereo01_P07_tea.npy,./dataset/breakfast/gt_arr/P07_stereo01_P07_tea.npy,./dataset/breakfast/gt_boundary_arr/P07_stereo01_P07_tea.npy
./dataset/breakfast/features/P07_webcam01_P07_cereals.npy,./dataset/breakfast/gt_arr/P07_webcam01_P07_cereals.npy,./dataset/breakfast/gt_boundary_arr/P07_webcam01_P07_cereals.npy
./dataset/breakfast/features/P07_webcam01_P07_friedegg.npy,./dataset/breakfast/gt_arr/P07_webcam01_P07_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P07_webcam01_P07_friedegg.npy
./dataset/breakfast/features/P07_webcam01_P07_milk.npy,./dataset/breakfast/gt_arr/P07_webcam01_P07_milk.npy,./dataset/breakfast/gt_boundary_arr/P07_webcam01_P07_milk.npy
./dataset/breakfast/features/P07_webcam01_P07_pancake.npy,./dataset/breakfast/gt_arr/P07_webcam01_P07_pancake.npy,./dataset/breakfast/gt_boundary_arr/P07_webcam01_P07_pancake.npy
./dataset/breakfast/features/P07_webcam01_P07_salat.npy,./dataset/breakfast/gt_arr/P07_webcam01_P07_salat.npy,./dataset/breakfast/gt_boundary_arr/P07_webcam01_P07_salat.npy
./dataset/breakfast/features/P07_webcam01_P07_sandwich.npy,./dataset/breakfast/gt_arr/P07_webcam01_P07_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P07_webcam01_P07_sandwich.npy
./dataset/breakfast/features/P07_webcam01_P07_scrambledegg.npy,./dataset/breakfast/gt_arr/P07_webcam01_P07_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P07_webcam01_P07_scrambledegg.npy
./dataset/breakfast/features/P07_webcam01_P07_tea.npy,./dataset/breakfast/gt_arr/P07_webcam01_P07_tea.npy,./dataset/breakfast/gt_boundary_arr/P07_webcam01_P07_tea.npy
./dataset/breakfast/features/P08_cam01_P08_juice.npy,./dataset/breakfast/gt_arr/P08_cam01_P08_juice.npy,./dataset/breakfast/gt_boundary_arr/P08_cam01_P08_juice.npy
./dataset/breakfast/features/P08_cam01_P08_tea.npy,./dataset/breakfast/gt_arr/P08_cam01_P08_tea.npy,./dataset/breakfast/gt_boundary_arr/P08_cam01_P08_tea.npy
./dataset/breakfast/features/P08_webcam01_P08_cereals.npy,./dataset/breakfast/gt_arr/P08_webcam01_P08_cereals.npy,./dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_cereals.npy
./dataset/breakfast/features/P08_webcam01_P08_friedegg.npy,./dataset/breakfast/gt_arr/P08_webcam01_P08_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_friedegg.npy
./dataset/breakfast/features/P08_webcam01_P08_juice.npy,./dataset/breakfast/gt_arr/P08_webcam01_P08_juice.npy,./dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_juice.npy
./dataset/breakfast/features/P08_webcam01_P08_milk.npy,./dataset/breakfast/gt_arr/P08_webcam01_P08_milk.npy,./dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_milk.npy
./dataset/breakfast/features/P08_webcam01_P08_pancake.npy,./dataset/breakfast/gt_arr/P08_webcam01_P08_pancake.npy,./dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_pancake.npy
./dataset/breakfast/features/P08_webcam01_P08_salat.npy,./dataset/breakfast/gt_arr/P08_webcam01_P08_salat.npy,./dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_salat.npy
./dataset/breakfast/features/P08_webcam01_P08_sandwich.npy,./dataset/breakfast/gt_arr/P08_webcam01_P08_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_sandwich.npy
./dataset/breakfast/features/P08_webcam01_P08_scrambledegg.npy,./dataset/breakfast/gt_arr/P08_webcam01_P08_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_scrambledegg.npy
./dataset/breakfast/features/P08_webcam01_P08_tea.npy,./dataset/breakfast/gt_arr/P08_webcam01_P08_tea.npy,./dataset/breakfast/gt_boundary_arr/P08_webcam01_P08_tea.npy
./dataset/breakfast/features/P09_cam01_P09_coffee.npy,./dataset/breakfast/gt_arr/P09_cam01_P09_coffee.npy,./dataset/breakfast/gt_boundary_arr/P09_cam01_P09_coffee.npy
./dataset/breakfast/features/P09_cam01_P09_juice.npy,./dataset/breakfast/gt_arr/P09_cam01_P09_juice.npy,./dataset/breakfast/gt_boundary_arr/P09_cam01_P09_juice.npy
./dataset/breakfast/features/P09_cam01_P09_milk.npy,./dataset/breakfast/gt_arr/P09_cam01_P09_milk.npy,./dataset/breakfast/gt_boundary_arr/P09_cam01_P09_milk.npy
./dataset/breakfast/features/P09_cam01_P09_scrambledegg.npy,./dataset/breakfast/gt_arr/P09_cam01_P09_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P09_cam01_P09_scrambledegg.npy
./dataset/breakfast/features/P09_cam01_P09_tea.npy,./dataset/breakfast/gt_arr/P09_cam01_P09_tea.npy,./dataset/breakfast/gt_boundary_arr/P09_cam01_P09_tea.npy
./dataset/breakfast/features/P09_webcam01_P09_cereals.npy,./dataset/breakfast/gt_arr/P09_webcam01_P09_cereals.npy,./dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_cereals.npy
./dataset/breakfast/features/P09_webcam01_P09_coffee.npy,./dataset/breakfast/gt_arr/P09_webcam01_P09_coffee.npy,./dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_coffee.npy
./dataset/breakfast/features/P09_webcam01_P09_juice.npy,./dataset/breakfast/gt_arr/P09_webcam01_P09_juice.npy,./dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_juice.npy
./dataset/breakfast/features/P09_webcam01_P09_milk.npy,./dataset/breakfast/gt_arr/P09_webcam01_P09_milk.npy,./dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_milk.npy
./dataset/breakfast/features/P09_webcam01_P09_pancake.npy,./dataset/breakfast/gt_arr/P09_webcam01_P09_pancake.npy,./dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_pancake.npy
./dataset/breakfast/features/P09_webcam01_P09_sandwich.npy,./dataset/breakfast/gt_arr/P09_webcam01_P09_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_sandwich.npy
./dataset/breakfast/features/P09_webcam01_P09_scrambledegg.npy,./dataset/breakfast/gt_arr/P09_webcam01_P09_scrambledegg.npy,./dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_scrambledegg.npy
./dataset/breakfast/features/P09_webcam01_P09_tea.npy,./dataset/breakfast/gt_arr/P09_webcam01_P09_tea.npy,./dataset/breakfast/gt_boundary_arr/P09_webcam01_P09_tea.npy
./dataset/breakfast/features/P10_cam01_P10_sandwich.npy,./dataset/breakfast/gt_arr/P10_cam01_P10_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P10_cam01_P10_sandwich.npy
./dataset/breakfast/features/P10_webcam01_P10_cereals.npy,./dataset/breakfast/gt_arr/P10_webcam01_P10_cereals.npy,./dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_cereals.npy
./dataset/breakfast/features/P10_webcam01_P10_coffee.npy,./dataset/breakfast/gt_arr/P10_webcam01_P10_coffee.npy,./dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_coffee.npy
./dataset/breakfast/features/P10_webcam01_P10_friedegg.npy,./dataset/breakfast/gt_arr/P10_webcam01_P10_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_friedegg.npy
./dataset/breakfast/features/P10_webcam01_P10_juice.npy,./dataset/breakfast/gt_arr/P10_webcam01_P10_juice.npy,./dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_juice.npy
./dataset/breakfast/features/P10_webcam01_P10_milk.npy,./dataset/breakfast/gt_arr/P10_webcam01_P10_milk.npy,./dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_milk.npy
./dataset/breakfast/features/P10_webcam01_P10_salat.npy,./dataset/breakfast/gt_arr/P10_webcam01_P10_salat.npy,./dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_salat.npy
./dataset/breakfast/features/P10_webcam01_P10_tea.npy,./dataset/breakfast/gt_arr/P10_webcam01_P10_tea.npy,./dataset/breakfast/gt_boundary_arr/P10_webcam01_P10_tea.npy
./dataset/breakfast/features/P11_cam01_P11_cereals.npy,./dataset/breakfast/gt_arr/P11_cam01_P11_cereals.npy,./dataset/breakfast/gt_boundary_arr/P11_cam01_P11_cereals.npy
./dataset/breakfast/features/P11_cam01_P11_coffee.npy,./dataset/breakfast/gt_arr/P11_cam01_P11_coffee.npy,./dataset/breakfast/gt_boundary_arr/P11_cam01_P11_coffee.npy
./dataset/breakfast/features/P11_cam01_P11_friedegg.npy,./dataset/breakfast/gt_arr/P11_cam01_P11_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P11_cam01_P11_friedegg.npy
./dataset/breakfast/features/P11_cam01_P11_milk.npy,./dataset/breakfast/gt_arr/P11_cam01_P11_milk.npy,./dataset/breakfast/gt_boundary_arr/P11_cam01_P11_milk.npy
./dataset/breakfast/features/P11_cam01_P11_pancake.npy,./dataset/breakfast/gt_arr/P11_cam01_P11_pancake.npy,./dataset/breakfast/gt_boundary_arr/P11_cam01_P11_pancake.npy
./dataset/breakfast/features/P11_cam01_P11_salat.npy,./dataset/breakfast/gt_arr/P11_cam01_P11_salat.npy,./dataset/breakfast/gt_boundary_arr/P11_cam01_P11_salat.npy
./dataset/breakfast/features/P11_cam01_P11_sandwich.npy,./dataset/breakfast/gt_arr/P11_cam01_P11_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P11_cam01_P11_sandwich.npy
./dataset/breakfast/features/P11_cam01_P11_tea.npy,./dataset/breakfast/gt_arr/P11_cam01_P11_tea.npy,./dataset/breakfast/gt_boundary_arr/P11_cam01_P11_tea.npy
./dataset/breakfast/features/P11_stereo01_P11_milk.npy,./dataset/breakfast/gt_arr/P11_stereo01_P11_milk.npy,./dataset/breakfast/gt_boundary_arr/P11_stereo01_P11_milk.npy
./dataset/breakfast/features/P11_webcam01_P11_cereals.npy,./dataset/breakfast/gt_arr/P11_webcam01_P11_cereals.npy,./dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_cereals.npy
./dataset/breakfast/features/P11_webcam01_P11_coffee.npy,./dataset/breakfast/gt_arr/P11_webcam01_P11_coffee.npy,./dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_coffee.npy
./dataset/breakfast/features/P11_webcam01_P11_friedegg.npy,./dataset/breakfast/gt_arr/P11_webcam01_P11_friedegg.npy,./dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_friedegg.npy
./dataset/breakfast/features/P11_webcam01_P11_milk.npy,./dataset/breakfast/gt_arr/P11_webcam01_P11_milk.npy,./dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_milk.npy
./dataset/breakfast/features/P11_webcam01_P11_pancake.npy,./dataset/breakfast/gt_arr/P11_webcam01_P11_pancake.npy,./dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_pancake.npy
./dataset/breakfast/features/P11_webcam01_P11_salat.npy,./dataset/breakfast/gt_arr/P11_webcam01_P11_salat.npy,./dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_salat.npy
./dataset/breakfast/features/P11_webcam01_P11_sandwich.npy,./dataset/breakfast/gt_arr/P11_webcam01_P11_sandwich.npy,./dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_sandwich.npy
./dataset/breakfast/features/P11_webcam01_P11_tea.npy,./dataset/breakfast/gt_arr/P11_webcam01_P11_tea.npy,./dataset/breakfast/gt_boundary_arr/P11_webcam01_P11_tea.npy
./dataset/breakfast/features/P12_cam01_P12_cereals.npy,./dataset/breakfast/gt_arr/P12_cam01_P12_cereals.npy,./dataset/breakfast/gt_boundary_arr/P12_cam01_P12_cereals.npy
./dataset/breakfast/features/P12_cam01_P12_coffee.npy,./dataset/breakfast/gt_arr/P12_cam01_P12_coffee.npy,./dataset/breakfast/gt_boundary_arr/P12_cam01_P12_coffee.npy
